,product_id,name,price,order_count,shop_id,shop_name,revenue
1653,116231997,Bếp điện từ đơn 2000W Goldsun GIC3211-M (Kèm nồi) - Đen,599000.0,0,944721,FPT Shop Official Store,0.0
1654,116231996,Nồi chiên không dầu điện tử Mishio 5.5 lít MK165 - Đen,969000.0,0,944721,FPT Shop Official Store,0.0
1655,116231869,Lò vi sóng Toshiba 20 lít MWP-MM20P(WH) - Trắng,1590000.0,2,944721,FPT Shop Official Store,3180000.0
1656,116231868,Máy hút bụi cầm tay Deerma DX118C - Xanh,490000.0,0,944721,FPT Shop Official Store,0.0
1657,116231867,Máy hút bụi cầm tay Deerma DX810 - Xanh,790000.0,0,944721,FPT Shop Official Store,0.0
1658,116231866,Máy hút bụi đệm giường Deerma EX919 - Xám,790000.0,1,944721,FPT Shop Official Store,790000.0
1659,116231865,Máy hút bụi cầm tay Deerma DX115C 600W - Đen,740000.0,0,944721,FPT Shop Official Store,0.0
1660,116230216,Máy lọc nước RO Hydrogen Mutosi 11 lõi MP-1101 (Không tủ) - Đen,3690000.0,0,944721,FPT Shop Official Store,0.0
1661,116230215,Máy lọc nước nóng lạnh RO Hydrogen Mutosi 10 lõi MP-5100HC - Xanh,6990000.0,0,944721,FPT Shop Official Store,0.0
1662,116228064,Máy rửa bát độc lập 12 bộ Hafele HDW-F60G (535.29.590) - Xám,9990000.0,0,944721,FPT Shop Official Store,0.0
1663,116220241,MacBook Pro 14 2023 M3 8 CPU/10 GPU/8GB/512GB - Bạc,39990000.0,0,944721,FPT Shop Official Store,0.0
1664,116219459,Nồi chiên không dầu Sunhouse 6 lít SHD4056VM - Bạc,1490000.0,0,944721,FPT Shop Official Store,0.0
1665,116219458,Máy làm sữa hạt đa năng Mishio MK307 - Xám,2590000.0,1,944721,FPT Shop Official Store,2590000.0
1666,116219457,Quạt sưởi gốm Ceramic để sàn FujiE CH-2300 2200W - Trắng,1790000.0,2,944721,FPT Shop Official Store,3580000.0
1667,116117910,MacBook Pro 16 inch M2 Pro 2023 12CPU 19GPU 16GB/1TB - Xám,62990000.0,0,944721,FPT Shop Official Store,0.0
1668,115600879,MacBook Air 15 M2 2023 8CPU 10GPU/8GB/512GB/Sạc 70W - Vàng,37890000.0,2,944721,FPT Shop Official Store,75780000.0
1669,115600877,MacBook Air 15 M2 2023 8CPU 10GPU/8GB/512GB/Sạc 70W - Xanh đen,37890000.0,0,944721,FPT Shop Official Store,0.0
1670,115420345,Bộ 3 nồi inox 304 3 đáy Elmich Max A EL-3851 - Bạc,1499000.0,0,944721,FPT Shop Official Store,0.0
1671,115408778,Camera h nh tr nh Gopro Hero 11    en,10700000.0,2,944721,FPT Shop Official Store,21400000.0
1672,115395122,Smart Tivi Samsung Crystal UHD 4K 65 inch 65BU8000 - Đen,12990000.0,2,944721,FPT Shop Official Store,25980000.0
1673,115347575,Robot hút bụi lau nhà Ecovacs Deebot X2 OMNI - Đen,22900000.0,0,944721,FPT Shop Official Store,0.0
1674,115264911,Máy lọc không khí Sharp FP-J30E-B - Trắng,2290000.0,0,944721,FPT Shop Official Store,0.0
1675,115263341,Máy lọc không khí Levoit Core 300 - Trắng,1990000.0,0,944721,FPT Shop Official Store,0.0
1676,115143898,Mac mini 2023 M2 Pro 10CPU 16GPU 16GB/512GB - Bạc,31690000.0,0,944721,FPT Shop Official Store,0.0
1677,115096686,"Laptop Acer Swift Edge SFA16-41-R3L6 R7 6800U/16GB/1TB/16"" WQUXGA/Win11 - Xanh",36990000.0,0,944721,FPT Shop Official Store,0.0
1678,115096661,"Laptop Microsoft Surface Pro 9 i5 1235U/8GB/256GB/13"" Touchscreen/Win11 - Đen",27490000.0,0,944721,FPT Shop Official Store,0.0
1679,115096504,"Laptop Acer Swift 3 SF314-512-741L i7 1260P/16GB/1T/14"" QHD/Win11 - Vàng",26490000.0,2,944721,FPT Shop Official Store,52980000.0
1680,115096407,"Laptop Microsoft Surface Pro 9 i5 1235U/8GB/256GB/13"" Touchscreen/Win11 - Bạc",27490000.0,0,944721,FPT Shop Official Store,0.0
1681,115071961,Bếp điện từ đơn Kangaroo KG20IC2 (Kèm nồi) - Trắng,1590000.0,0,944721,FPT Shop Official Store,0.0
1682,115071960,Bếp điện từ đơn Kangaroo KG20IC3 (Kèm nồi) - Trắng,1590000.0,0,944721,FPT Shop Official Store,0.0
1683,115071959,Bếp điện từ đơn Kangaroo KG18IC1 (Kèm nồi) - Đen,899000.0,0,944721,FPT Shop Official Store,0.0
1684,115071958,Bếp điện từ đơn Kangaroo KG20IC1 (Kèm nồi) - Đen,1490000.0,0,944721,FPT Shop Official Store,0.0
1685,115025165,Nồi chiên không dầu điện tử Mishio 12 lít MK281 - Đen,1790000.0,0,944721,FPT Shop Official Store,0.0
1686,115025164,Máy làm sữa hạt đa năng Mishio MK316 - Xanh,1790000.0,0,944721,FPT Shop Official Store,0.0
1687,114965236,Máy xay sinh tố Philips HR2041/10 - Trắng,739000.0,0,944721,FPT Shop Official Store,0.0
1688,114965235,Máy xay thịt cối thủy tinh Goldsun 2 lít GMC4740 - Bạc,649000.0,0,944721,FPT Shop Official Store,0.0
1689,114900627,Máy lọc khí LG PuriCare AeroFurniture AS20GPWU0.ABAE - Trắng,9990000.0,0,944721,FPT Shop Official Store,0.0
1690,114858205,Nồi chiên không dầu điện tử Mishio 5 lít MK221 - Bạc,999000.0,0,944721,FPT Shop Official Store,0.0
1691,114858204,Nồi chiên không dầu Mishio 5 lít MK220 - Bạc,949000.0,0,944721,FPT Shop Official Store,0.0
1692,114858203,Nồi chiên không dầu thủy tinh Mishio 6 lít MK349 - Đen,999000.0,0,944721,FPT Shop Official Store,0.0
1693,114601341,Quạt sạc AC ARF03D123 - Xanh dương,1290000.0,0,944721,FPT Shop Official Store,0.0
1694,114555026,Camera gi m s t IP 2K Ezviz CS C6 4MP   Tr ng,1490000.0,0,944721,FPT Shop Official Store,0.0
1695,114524157,Quạt đứng AC DC inverter ASF01D145 - Trắng,1490000.0,0,944721,FPT Shop Official Store,0.0
1696,114524155,Quạt lửng AC ALF02A145 - Trắng,729000.0,0,944721,FPT Shop Official Store,0.0
